customer_id,customer_name,age,gender,city,state,account_type,join_date,balance,age_group
C01448,Shray Bala,57,Male,Chennai,Tamil Nadu,Current,2022-04-23,81566,51-60
C01449,Pari Borde,50,Female,Chennai,Tamil Nadu,Current,2021-07-06,99758,41-50
C01450,Misha Raman,42,Male,Kochi,Kerala,Current,2021-06-09,326479,41-50
C01451,Rohan Amble,60,Male,Coimbatore,Tamil Nadu,Savings,2023-02-28,55337,51-60
C01452,Zain Handa,54,Female,Hyderabad,Telangana,Savings,2024-11-02,320158,51-60
C01453,Yuvraj  Sampath,50,Female,Hyderabad,Telangana,Savings,2022-07-26,392739,41-50
C01454,Romil Dayal,36,Male,Hyderabad,Telangana,Current,2022-06-11,237671,31-40
C01455,Yakshit Kala,35,Male,Mumbai,Maharashtra,Savings,2024-03-16,229032,31-40
C01456,Anika Venkataraman,23,Female,Chennai,Tamil Nadu,Savings,2025-12-05,233188,21-30
C01457,Jhanvi Sekhon,46,Female,Mumbai,Maharashtra,Savings,2024-10-02,247209,41-50
C01458,Drishya Karan,36,Male,Hyderabad,Telangana,Savings,2022-05-19,373415,31-40
C01459,Ehsaan Mallick,47,Male,Pune,Maharashtra,Savings,2025-04-19,197907,41-50
C01460,Sahil Gopal,36,Male,Bangalore,Karnataka,Savings,2023-11-17,261544,31-40
C01461,Sara Baral,40,Male,Pune,Maharashtra,Current,2024-05-20,459798,31-40
C01462,Mamooty Gade,58,Male,Mumbai,Maharashtra,Current,2024-09-13,253144,51-60
C01463,Zara Barman,29,Female,Kochi,Kerala,Savings,2023-12-16,424113,21-30
C01464,Ranbir Bassi,44,Female,Kochi,Kerala,Savings,2021-11-03,461088,41-50
C01465,Jivika Suri,25,Female,Pune,Maharashtra,Current,2025-09-04,288355,21-30
C01466,Onkar Bhardwaj,39,Female,Chennai,Tamil Nadu,Current,2026-02-06,375981,31-40
C01467,Sahil Som,55,Male,Mumbai,Maharashtra,Savings,2022-10-05,335297,51-60
C01468,Jayant Chowdhury,24,Female,Bangalore,Karnataka,Savings,2024-04-09,68178,21-30
C01469,Mehul Raj,44,Female,Hyderabad,Telangana,Savings,2021-10-23,201664,41-50
C01470,Navya Doshi,32,Male,Bangalore,Karnataka,Savings,2022-08-24,82564,31-40
C01471,Uthkarsh Tripathi,36,Male,Bangalore,Karnataka,Current,2023-08-21,396599,31-40
C01472,Nishith Ahuja,58,Male,Kochi,Kerala,Savings,2026-02-22,178015,51-60
C01473,Elakshi Bhatt,38,Female,Bangalore,Karnataka,Current,2023-05-30,38552,31-40
C01474,Samaira Barad,44,Female,Chennai,Tamil Nadu,Current,2024-05-14,264922,41-50
C01475,Diya Mane,54,Male,Mumbai,Maharashtra,Current,2021-07-24,382152,51-60
C01476,Mamooty Bawa,55,Female,Mumbai,Maharashtra,Current,2021-11-07,335557,51-60
C01477,Nakul Divan,25,Male,Bangalore,Karnataka,Current,2024-08-26,55774,21-30
C01478,Shray Saha,46,Male,Chennai,Tamil Nadu,Current,2022-03-14,50342,41-50
C01479,Ivan Kari,31,Female,Chennai,Tamil Nadu,Savings,2022-01-06,375471,31-40
C01480,Riya Chopra,52,Male,Coimbatore,Tamil Nadu,Savings,2022-07-09,282990,51-60
C01481,Lavanya Shah,22,Female,Pune,Maharashtra,Current,2025-05-26,367775,21-30
C01482,Madhav Baral,29,Female,Mumbai,Maharashtra,Current,2023-12-14,230269,21-30
C01483,Badal Dhaliwal,22,Female,Hyderabad,Telangana,Savings,2025-09-07,43003,21-30
C01484,Ahana  Bajaj,35,Female,Chennai,Tamil Nadu,Current,2023-01-04,313407,31-40
C01485,Biju Bumb,41,Female,Bangalore,Karnataka,Current,2025-03-17,250127,41-50
C01486,Yuvraj  Subramanian,57,Male,Bangalore,Karnataka,Current,2025-08-18,100039,51-60
C01487,Piya Doctor,37,Male,Kochi,Kerala,Current,2022-02-15,204983,31-40
C01488,Ehsaan Chawla,24,Male,Bangalore,Karnataka,Current,2024-03-15,159098,21-30
C01489,Abram Jha,31,Male,Hyderabad,Telangana,Current,2022-04-17,105567,31-40
C01490,Drishya Shan,30,Male,Coimbatore,Tamil Nadu,Savings,2024-03-23,71298,21-30
C01491,Zara Savant,41,Male,Chennai,Tamil Nadu,Current,2023-11-17,146528,41-50
C01492,Myra Kale,32,Male,Bangalore,Karnataka,Savings,2022-05-18,358941,31-40
C01493,Kiara Mangat,43,Male,Bangalore,Karnataka,Current,2024-02-12,245105,41-50
C01494,Renee Chad,31,Female,Mumbai,Maharashtra,Savings,2022-08-29,492572,31-40
C01495,Parinaaz Viswanathan,46,Female,Chennai,Tamil Nadu,Savings,2024-06-27,250145,41-50
C01496,Farhan Thakur,30,Male,Bangalore,Karnataka,Current,2021-11-11,349342,21-30
C01497,Mahika Lalla,39,Female,Pune,Maharashtra,Current,2023-06-15,405397,31-40
C01498,Ishaan Char,30,Female,Mumbai,Maharashtra,Current,2022-06-04,371311,21-30
C01499,Jivin Bava,51,Male,Chennai,Tamil Nadu,Savings,2025-03-28,365471,51-60
C01500,Kismat Agarwal,28,Female,Mumbai,Maharashtra,Savings,2025-02-04,220569,21-30
C01501,Mehul Kunda,35,Female,Mumbai,Maharashtra,Current,2024-07-06,58486,31-40
C01502,Nehmat Rattan,24,Male,Bangalore,Karnataka,Savings,2024-06-10,419617,21-30
C01503,Damini Reddy,38,Male,Kochi,Kerala,Savings,2025-01-19,53824,31-40
C01504,Samiha Aggarwal,49,Male,Mumbai,Maharashtra,Current,2026-01-03,111947,41-50
C01505,Manjari Vaidya,41,Male,Hyderabad,Telangana,Current,2022-09-13,218434,41-50
C01506,Arnav Atwal,48,Female,Coimbatore,Tamil Nadu,Current,2026-04-07,205470,41-50
C01507,Neelofar Vasa,39,Female,Chennai,Tamil Nadu,Current,2022-10-02,171525,31-40
C01508,Emir Jayaraman,56,Male,Hyderabad,Telangana,Savings,2023-05-15,391604,51-60
C01509,Jayan Arya,47,Female,Hyderabad,Telangana,Current,2025-12-14,95873,41-50
C01510,Badal Samra,48,Female,Kochi,Kerala,Savings,2021-06-30,448048,41-50
C01511,Keya Bal,59,Male,Mumbai,Maharashtra,Savings,2024-04-10,118938,51-60
C01512,Kashvi Wagle,51,Female,Bangalore,Karnataka,Savings,2022-03-20,499240,51-60
C01513,Pranay Ravel,45,Male,Mumbai,Maharashtra,Savings,2024-02-22,224675,41-50
C01514,Lakshit Bhardwaj,38,Female,Pune,Maharashtra,Savings,2023-09-13,301406,31-40
C01515,Jiya Bansal,57,Male,Hyderabad,Telangana,Savings,2022-02-22,107520,51-60
C01516,Hazel Sundaram,45,Female,Kochi,Kerala,Current,2024-10-22,32142,41-50
C01517,Aayush Ravi,40,Female,Kochi,Kerala,Current,2023-06-29,303224,31-40
C01518,Lagan Zachariah,50,Male,Pune,Maharashtra,Savings,2021-10-27,424826,41-50
C01519,Darshit Zacharia,30,Female,Chennai,Tamil Nadu,Current,2022-05-11,345835,21-30
C01520,Nitya Dhar,51,Male,Kochi,Kerala,Current,2022-10-12,228710,51-60
C01521,Ritvik Sastry,52,Male,Coimbatore,Tamil Nadu,Savings,2022-06-16,72576,51-60
C01522,Taimur Dixit,38,Female,Kochi,Kerala,Savings,2021-10-11,323991,31-40
C01523,Gatik Mammen,44,Female,Pune,Maharashtra,Current,2025-12-27,465263,41-50
C01524,Saanvi Thaker,51,Male,Bangalore,Karnataka,Current,2022-01-20,278711,51-60
C01525,Yuvaan Thakur,57,Male,Pune,Maharashtra,Current,2022-04-04,95378,51-60
C01526,Anvi Kala,24,Male,Mumbai,Maharashtra,Current,2023-11-09,251719,21-30
C01527,Anay Sama,29,Female,Pune,Maharashtra,Savings,2024-09-22,37728,21-30
C01528,Bhavin Kulkarni,44,Female,Bangalore,Karnataka,Current,2025-08-23,35540,41-50
C01529,Jhanvi Bose,39,Male,Bangalore,Karnataka,Savings,2022-04-28,411836,31-40
C01530,Parinaaz Batta,32,Male,Pune,Maharashtra,Savings,2022-10-08,295061,31-40
C01531,Aradhya Goyal,41,Female,Bangalore,Karnataka,Current,2026-04-28,369369,41-50
C01532,Baiju Deol,44,Male,Pune,Maharashtra,Current,2026-03-30,441654,41-50
C01533,Kaira Bali,21,Male,Coimbatore,Tamil Nadu,Current,2022-12-18,205566,21-30
C01534,Drishya Konda,52,Female,Kochi,Kerala,Current,2026-01-10,492820,51-60
C01535,Aaina Shere,27,Male,Coimbatore,Tamil Nadu,Savings,2024-02-04,273917,21-30
C01536,Hrishita Kapadia,33,Male,Coimbatore,Tamil Nadu,Current,2023-11-29,251430,31-40
C01537,Manikya Reddy,28,Male,Chennai,Tamil Nadu,Savings,2024-01-17,261405,21-30
C01538,Hansh Shankar,40,Female,Bangalore,Karnataka,Savings,2025-09-02,438363,31-40
C01539,Taimur Lall,59,Female,Hyderabad,Telangana,Savings,2022-03-23,382189,51-60
C01540,Ehsaan Chopra,22,Male,Bangalore,Karnataka,Savings,2025-06-06,77483,21-30
C01541,Dhanush Toor,30,Male,Kochi,Kerala,Current,2022-05-28,75716,21-30
C01542,Badal Bhalla,29,Male,Coimbatore,Tamil Nadu,Current,2026-04-20,372187,21-30
C01543,Kashvi Yadav,28,Male,Kochi,Kerala,Savings,2021-07-14,416161,21-30
C01544,Madhav Chad,48,Male,Hyderabad,Telangana,Savings,2021-10-02,66527,41-50
C01545,Gokul Buch,53,Male,Chennai,Tamil Nadu,Current,2024-04-08,72349,51-60
C01546,Keya Mahajan,23,Male,Bangalore,Karnataka,Current,2021-10-20,360007,21-30
C01547,Chirag Dubey,27,Male,Chennai,Tamil Nadu,Savings,2024-01-04,318073,21-30
C01548,Gokul Tiwari,32,Female,Coimbatore,Tamil Nadu,Savings,2021-10-18,57594,31-40
C01549,Vanya Sunder,38,Female,Coimbatore,Tamil Nadu,Current,2024-02-02,94178,31-40
C01550,Neysa Walia,53,Male,Kochi,Kerala,Savings,2022-01-25,61959,51-60
C01551,Vedika Sami,58,Male,Kochi,Kerala,Savings,2024-04-13,385291,51-60
C01552,Divit Hayer,39,Male,Coimbatore,Tamil Nadu,Savings,2024-07-19,390291,31-40
C01553,Ivana Anne,34,Female,Chennai,Tamil Nadu,Current,2026-02-17,376022,31-40
C01554,Shayak Mangal,32,Female,Mumbai,Maharashtra,Savings,2023-01-31,104816,31-40
C01555,Sumer Biswas,43,Female,Kochi,Kerala,Current,2022-11-10,122341,41-50
C01556,Anahi Din,35,Female,Mumbai,Maharashtra,Savings,2023-09-07,409197,31-40
C01557,Zeeshan Butala,28,Female,Bangalore,Karnataka,Savings,2024-04-11,282486,21-30
C01558,Aniruddh Choudhry,52,Female,Coimbatore,Tamil Nadu,Current,2025-12-11,302097,51-60
C01559,Samaira Sangha,23,Male,Pune,Maharashtra,Current,2025-06-26,268847,21-30
C01560,Jayesh Anne,45,Female,Chennai,Tamil Nadu,Current,2024-12-05,324777,41-50
C01561,Kiaan Thakkar,40,Female,Pune,Maharashtra,Savings,2022-04-21,300411,31-40
C01562,Piya Sankaran,39,Female,Hyderabad,Telangana,Savings,2025-05-13,459196,31-40
C01563,Parinaaz Kara,51,Female,Chennai,Tamil Nadu,Savings,2024-02-27,16703,51-60
C01564,Jayant Khalsa,52,Male,Pune,Maharashtra,Current,2024-01-22,239668,51-60
C01565,Tarini Chanda,26,Male,Mumbai,Maharashtra,Savings,2022-12-27,216994,21-30
C01566,Abram Sandal,58,Male,Hyderabad,Telangana,Savings,2025-11-06,43926,51-60
C01567,Dhruv Rama,33,Female,Bangalore,Karnataka,Savings,2025-02-15,321930,31-40
C01568,Ojas Mannan,46,Male,Kochi,Kerala,Savings,2025-01-15,449410,41-50
C01569,Prisha Trivedi,52,Female,Hyderabad,Telangana,Current,2021-12-05,406520,51-60
C01570,Vihaan Chaudhry,46,Female,Kochi,Kerala,Current,2025-07-01,359530,41-50
C01571,Aaryahi Kumer,46,Female,Mumbai,Maharashtra,Current,2023-12-01,87266,41-50
C01572,Hazel Apte,50,Male,Kochi,Kerala,Savings,2022-03-10,141433,41-50
C01573,Suhana Varty,52,Male,Hyderabad,Telangana,Savings,2022-05-05,25583,51-60
C01574,Shlok Gill,24,Male,Chennai,Tamil Nadu,Current,2025-12-03,365523,21-30
C01575,Fateh Behl,32,Female,Chennai,Tamil Nadu,Current,2021-06-22,90077,31-40
C01576,Dhanush Dhingra,60,Male,Bangalore,Karnataka,Savings,2024-01-23,356596,51-60
C01577,Vedika Gera,54,Female,Kochi,Kerala,Current,2023-04-29,115870,51-60
C01578,Kartik Chandran,52,Female,Bangalore,Karnataka,Current,2022-09-05,294393,51-60
C01579,Anaya Saxena,55,Male,Bangalore,Karnataka,Savings,2023-02-03,235656,51-60
C01580,Elakshi De,45,Female,Chennai,Tamil Nadu,Current,2021-08-31,457151,41-50
C01581,Neelofar Kaul,49,Female,Hyderabad,Telangana,Savings,2022-04-04,27227,41-50
C01582,Fateh Sood,56,Female,Coimbatore,Tamil Nadu,Savings,2026-01-25,267676,51-60
C01583,Miraya Jayaraman,29,Female,Hyderabad,Telangana,Current,2023-08-31,265566,21-30
C01584,Nakul Sule,28,Female,Kochi,Kerala,Current,2025-07-01,259514,21-30
C01585,Parinaaz Kakar,31,Male,Mumbai,Maharashtra,Current,2025-11-02,148092,31-40
C01586,Myra Bhalla,58,Female,Hyderabad,Telangana,Current,2023-07-19,411851,51-60
C01587,Jayesh Joshi,41,Male,Bangalore,Karnataka,Savings,2024-05-14,319572,41-50
C01588,Aarav Krish,29,Female,Chennai,Tamil Nadu,Current,2022-02-28,434439,21-30
C01589,Misha Tak,58,Male,Pune,Maharashtra,Current,2024-05-13,209530,51-60
C01590,Baiju Chacko,48,Female,Chennai,Tamil Nadu,Current,2025-08-26,225969,41-50
C01591,Heer Sethi,24,Male,Bangalore,Karnataka,Savings,2025-04-19,133009,21-30
C01592,Azad Dave,40,Male,Pune,Maharashtra,Savings,2024-10-02,465574,31-40
C01593,Alia Talwar,28,Female,Bangalore,Karnataka,Savings,2024-09-12,20334,21-30
C01594,Yashvi Majumdar,41,Male,Mumbai,Maharashtra,Current,2025-03-01,354859,41-50
C01595,Farhan Yogi,48,Female,Kochi,Kerala,Current,2026-02-15,20696,41-50
C01596,Kimaya Basu,51,Male,Pune,Maharashtra,Current,2025-06-26,208043,51-60
C01597,Jayesh Ram,45,Female,Mumbai,Maharashtra,Savings,2025-07-02,433795,41-50
C01598,Veer Jain,27,Male,Hyderabad,Telangana,Current,2023-09-20,270430,21-30
C01599,Gokul Warrior,42,Male,Mumbai,Maharashtra,Current,2025-07-06,200491,41-50
C01600,Aarav Zachariah,33,Female,Hyderabad,Telangana,Savings,2023-12-03,450601,31-40
C01601,Vanya Mani,55,Male,Kochi,Kerala,Current,2024-02-01,149017,51-60
C01602,Sahil Tak,40,Female,Chennai,Tamil Nadu,Savings,2024-04-10,337455,31-40
C01603,Navya Bhargava,26,Male,Pune,Maharashtra,Current,2023-03-31,153321,21-30
C01604,Mohanlal Kari,57,Female,Chennai,Tamil Nadu,Current,2025-12-08,119963,51-60
C01605,Jayant Sahota,25,Female,Bangalore,Karnataka,Current,2023-02-18,236969,21-30
C01606,Badal Dugal,55,Female,Pune,Maharashtra,Savings,2024-01-08,227219,51-60
C01607,Aradhya Sarin,37,Female,Hyderabad,Telangana,Savings,2024-07-15,471843,31-40
C01608,Eva Barad,54,Male,Chennai,Tamil Nadu,Current,2025-01-05,121648,51-60
C01609,Misha Bath,50,Female,Pune,Maharashtra,Current,2024-11-05,306808,41-50
C01610,Nishith Sengupta,24,Male,Pune,Maharashtra,Current,2026-04-14,252476,21-30
C01611,Fateh Jain,36,Male,Coimbatore,Tamil Nadu,Current,2023-08-02,452563,31-40
C01612,Zara Aggarwal,47,Female,Hyderabad,Telangana,Savings,2026-03-27,342360,41-50
C01613,Armaan Ahuja,47,Female,Coimbatore,Tamil Nadu,Current,2023-06-18,348712,41-50
C01614,Oorja Bala,37,Male,Coimbatore,Tamil Nadu,Current,2026-05-03,135033,31-40
C01615,Aaryahi Balakrishnan,30,Male,Chennai,Tamil Nadu,Savings,2025-11-27,138758,21-30
C01616,Charvi Kuruvilla,40,Female,Kochi,Kerala,Current,2022-01-26,303509,31-40
C01617,Ranbir Mannan,48,Male,Hyderabad,Telangana,Savings,2021-11-22,93549,41-50
C01618,Anahita Warrior,29,Male,Bangalore,Karnataka,Current,2022-05-24,424014,21-30
C01619,Bhamini Loke,38,Male,Kochi,Kerala,Savings,2022-09-03,388784,31-40
C01620,Chirag Sampath,22,Male,Hyderabad,Telangana,Savings,2024-04-22,174576,21-30
C01621,Madhup Issac,40,Male,Mumbai,Maharashtra,Current,2025-01-11,480167,31-40
C01622,Taimur Sarraf,26,Female,Bangalore,Karnataka,Savings,2024-12-06,133753,21-30
C01623,Nishith Lall,57,Male,Chennai,Tamil Nadu,Current,2023-06-08,270283,51-60
C01624,Kaira Gaba,36,Male,Chennai,Tamil Nadu,Current,2025-11-28,182640,31-40
C01625,Divij Kara,58,Female,Kochi,Kerala,Savings,2021-08-12,231705,51-60
C01626,Devansh Bobal,30,Male,Coimbatore,Tamil Nadu,Savings,2022-10-14,122254,21-30
C01627,Nirvaan Wali,49,Female,Bangalore,Karnataka,Current,2021-07-29,462408,41-50
C01628,Samarth Bawa,24,Female,Mumbai,Maharashtra,Current,2024-05-31,376801,21-30
C01629,Vihaan Chopra,41,Female,Chennai,Tamil Nadu,Current,2025-06-15,367951,41-50
C01630,Ojas Varghese,38,Male,Coimbatore,Tamil Nadu,Current,2024-12-11,259153,31-40
C01631,Kartik Garde,44,Female,Pune,Maharashtra,Savings,2024-10-21,348374,41-50
C01632,Indranil Sheth,23,Male,Mumbai,Maharashtra,Savings,2023-06-05,142635,21-30
C01633,Jivin Ram,45,Female,Mumbai,Maharashtra,Current,2024-12-05,483514,41-50
C01634,Hridaan Shah,28,Male,Kochi,Kerala,Current,2022-12-07,213670,21-30
C01635,Ishita Borah,46,Female,Chennai,Tamil Nadu,Current,2024-10-26,57317,41-50
C01636,Bhamini Arora,36,Female,Kochi,Kerala,Savings,2021-07-03,460581,31-40
C01637,Gokul Vohra,49,Female,Coimbatore,Tamil Nadu,Current,2023-10-13,423829,41-50
C01638,Sahil Grover,38,Male,Chennai,Tamil Nadu,Current,2021-08-13,256987,31-40
C01639,Samiha Kohli,47,Female,Pune,Maharashtra,Current,2021-07-09,469675,41-50
C01640,Vihaan Sharaf,27,Male,Kochi,Kerala,Current,2024-03-07,275465,21-30
C01641,Anika Krishnan,43,Female,Chennai,Tamil Nadu,Current,2025-07-31,247639,41-50
C01642,Manikya Sarna,22,Male,Pune,Maharashtra,Savings,2025-04-25,340383,21-30
C01643,Divij Tak,29,Male,Hyderabad,Telangana,Current,2025-10-08,114897,21-30
C01644,Nirvaan Tata,40,Female,Pune,Maharashtra,Savings,2024-12-05,68105,31-40
C01645,Manikya Rau,36,Male,Coimbatore,Tamil Nadu,Current,2025-08-11,425572,31-40
C01646,Adah Lal,49,Female,Bangalore,Karnataka,Savings,2021-11-20,146671,41-50
C01647,Dhanush Sekhon,58,Female,Coimbatore,Tamil Nadu,Current,2023-04-23,114157,51-60
C01648,Uthkarsh Comar,47,Female,Chennai,Tamil Nadu,Savings,2021-12-17,216304,41-50
C01649,Sahil Gandhi,57,Male,Hyderabad,Telangana,Savings,2024-05-09,22042,51-60
C01650,Emir Shroff,60,Male,Mumbai,Maharashtra,Savings,2021-05-24,252443,51-60
C01651,Jhanvi Virk,37,Male,Coimbatore,Tamil Nadu,Savings,2021-09-27,220257,31-40
C01652,Hiran Garde,48,Female,Mumbai,Maharashtra,Savings,2023-09-05,56693,41-50
C01653,Mahika Sem,31,Male,Bangalore,Karnataka,Savings,2025-12-20,386744,31-40
C01654,Ojas Deshmukh,48,Female,Mumbai,Maharashtra,Current,2022-02-07,72134,41-50
C01655,Lavanya Gour,34,Male,Coimbatore,Tamil Nadu,Current,2026-04-10,160975,31-40
C01656,Emir Balasubramanian,52,Female,Pune,Maharashtra,Savings,2023-05-20,236129,51-60
C01657,Adira Sagar,34,Male,Kochi,Kerala,Current,2022-02-28,391004,31-40
C01658,Kiaan Krishna,33,Female,Pune,Maharashtra,Savings,2021-08-19,224184,31-40
C01659,Drishya Wason,30,Male,Kochi,Kerala,Current,2023-08-10,147258,21-30
C01660,Miraan Bhatt,60,Female,Coimbatore,Tamil Nadu,Savings,2021-11-16,203796,51-60
C01661,Dhanuk Raman,50,Male,Mumbai,Maharashtra,Savings,2026-03-25,255829,41-50
C01662,Sara Jayaraman,41,Female,Coimbatore,Tamil Nadu,Savings,2024-07-07,383993,41-50
C01663,Riaan Grewal,48,Female,Hyderabad,Telangana,Savings,2024-02-12,59953,41-50
C01664,Samiha Kalita,24,Male,Mumbai,Maharashtra,Current,2023-07-10,498146,21-30
C01665,Damini Tank,51,Female,Coimbatore,Tamil Nadu,Savings,2023-11-22,12810,51-60
C01666,Adah Gulati,53,Female,Bangalore,Karnataka,Current,2023-05-21,216934,51-60
C01667,Gatik Dara,44,Male,Pune,Maharashtra,Savings,2022-12-26,314342,41-50
C01668,Tarini Deo,37,Male,Coimbatore,Tamil Nadu,Current,2023-10-20,497759,31-40
C01669,Rasha Das,50,Male,Bangalore,Karnataka,Savings,2024-11-03,176365,41-50
C01670,Armaan Babu,54,Female,Pune,Maharashtra,Savings,2026-03-08,146527,51-60
C01671,Zara Srinivasan,41,Male,Chennai,Tamil Nadu,Savings,2025-11-22,271730,41-50
C01672,Veer Bath,38,Female,Kochi,Kerala,Current,2021-07-16,158334,31-40
C01673,Abram Kade,60,Female,Bangalore,Karnataka,Current,2022-04-04,238471,51-60
C01674,Manikya Das,41,Female,Coimbatore,Tamil Nadu,Savings,2023-02-01,301333,41-50
C01675,Urvi Kapur,49,Male,Kochi,Kerala,Savings,2024-01-12,87920,41-50
C01676,Madhav Saha,35,Male,Chennai,Tamil Nadu,Savings,2021-10-30,256545,31-40
C01677,Trisha Edwin,31,Female,Bangalore,Karnataka,Current,2024-03-17,70830,31-40
C01678,Charvi Uppal,23,Female,Hyderabad,Telangana,Current,2022-09-17,381735,21-30
C01679,Nirvi Sachdeva,52,Female,Mumbai,Maharashtra,Current,2024-01-09,68977,51-60
C01680,Ishaan Biswas,30,Male,Kochi,Kerala,Current,2023-05-17,59061,21-30
C01681,Amira Barman,39,Male,Coimbatore,Tamil Nadu,Savings,2026-04-30,403182,31-40
C01682,Kismat Ben,38,Male,Mumbai,Maharashtra,Savings,2021-07-04,285783,31-40
C01683,Azad Hari,57,Male,Kochi,Kerala,Current,2021-09-30,492561,51-60
C01684,Tanya Dutta,36,Female,Chennai,Tamil Nadu,Savings,2021-11-23,475236,31-40
C01685,Faiyaz Vala,22,Female,Bangalore,Karnataka,Savings,2025-05-15,216658,21-30
C01686,Anika Suresh,58,Male,Bangalore,Karnataka,Current,2022-12-17,90622,51-60
C01687,Drishya Dutt,26,Female,Chennai,Tamil Nadu,Current,2026-01-10,248055,21-30
C01688,Saksham Swamy,38,Male,Pune,Maharashtra,Current,2023-11-25,32988,31-40
C01689,Rasha Hegde,60,Female,Pune,Maharashtra,Current,2025-02-08,393540,51-60
C01690,Hazel Vasa,57,Male,Pune,Maharashtra,Savings,2024-11-05,462606,51-60
C01691,Jivika Arora,39,Female,Chennai,Tamil Nadu,Savings,2022-08-18,399965,31-40
C01692,Eva Kota,56,Female,Chennai,Tamil Nadu,Savings,2023-08-17,219116,51-60
C01693,Aradhya Acharya,32,Male,Bangalore,Karnataka,Current,2025-12-09,56760,31-40
C01694,Nayantara Bose,34,Male,Chennai,Tamil Nadu,Current,2025-04-22,418678,31-40
C01695,Miraan Ben,39,Male,Hyderabad,Telangana,Savings,2025-11-05,166524,31-40
C01696,Parinaaz Tata,48,Female,Hyderabad,Telangana,Savings,2025-06-25,198242,41-50
C01697,Amira Gulati,27,Female,Pune,Maharashtra,Savings,2023-08-10,266703,21-30
C01698,Prerak Sankaran,45,Female,Hyderabad,Telangana,Current,2023-07-27,305204,41-50
C01699,Saanvi Ganguly,48,Male,Mumbai,Maharashtra,Current,2025-01-10,435194,41-50
C01700,Hridaan Chaudhari,60,Male,Bangalore,Karnataka,Current,2022-10-23,340661,51-60
C01701,Lakshit Saraf,26,Male,Hyderabad,Telangana,Current,2024-07-07,253020,21-30
C01702,Piya Devan,35,Male,Pune,Maharashtra,Current,2023-06-04,286445,31-40
C01703,Riya Konda,54,Male,Pune,Maharashtra,Current,2025-07-10,255481,51-60
C01704,Hunar Vora,26,Female,Hyderabad,Telangana,Current,2024-10-29,87912,21-30
C01705,Miraya Verma,40,Male,Coimbatore,Tamil Nadu,Current,2023-02-03,164917,31-40
C01706,Dhruv Chaudhry,24,Male,Mumbai,Maharashtra,Savings,2026-03-21,279177,21-30
C01707,Uthkarsh Luthra,53,Female,Chennai,Tamil Nadu,Current,2021-12-22,59537,51-60
C01708,Tiya Sur,57,Female,Hyderabad,Telangana,Current,2025-08-14,143620,51-60
C01709,Siya Trivedi,26,Male,Mumbai,Maharashtra,Savings,2023-11-20,398243,21-30
C01710,Ivana Wagle,50,Male,Pune,Maharashtra,Savings,2025-11-12,451927,41-50
C01711,Divyansh Sabharwal,23,Male,Hyderabad,Telangana,Current,2026-05-07,469672,21-30
C01712,Raghav Sarraf,40,Female,Pune,Maharashtra,Current,2021-11-21,407071,31-40
C01713,Diya Chana,49,Female,Pune,Maharashtra,Current,2022-06-19,491355,41-50
C01714,Aayush Manda,32,Male,Kochi,Kerala,Savings,2022-11-25,51010,31-40
C01715,Sara Bansal,59,Female,Pune,Maharashtra,Savings,2025-07-30,237435,51-60
C01716,Chirag Kalita,22,Male,Mumbai,Maharashtra,Current,2024-05-19,71173,21-30
C01717,Azad Sachdev,31,Female,Chennai,Tamil Nadu,Current,2024-07-15,372705,31-40
C01718,Suhana Zachariah,59,Female,Hyderabad,Telangana,Current,2024-11-28,334271,51-60
C01719,Akarsh Tata,60,Female,Kochi,Kerala,Current,2022-04-29,431863,51-60
C01720,Vihaan Barad,26,Male,Bangalore,Karnataka,Savings,2024-05-28,17274,21-30
C01721,Tushar Sarraf,28,Male,Coimbatore,Tamil Nadu,Savings,2022-11-29,460369,21-30
C01722,Uthkarsh Rana,34,Female,Chennai,Tamil Nadu,Savings,2021-12-26,350650,31-40
C01723,Saanvi Bansal,48,Male,Coimbatore,Tamil Nadu,Savings,2022-02-24,167767,41-50
C01724,Ivan Kohli,50,Male,Kochi,Kerala,Current,2021-11-27,231186,41-50
C01725,Sara Sankar,28,Male,Chennai,Tamil Nadu,Savings,2023-07-10,397334,21-30
C01726,Ayesha Solanki,49,Female,Pune,Maharashtra,Current,2024-03-15,20290,41-50
C01727,Sahil Mann,49,Male,Kochi,Kerala,Savings,2024-07-18,164576,41-50
C01728,Myra Thakkar,46,Male,Mumbai,Maharashtra,Current,2025-05-28,14128,41-50
C01729,Kiara Rajagopal,48,Female,Chennai,Tamil Nadu,Current,2025-06-15,396441,41-50
C01730,Yasmin Deo,59,Female,Mumbai,Maharashtra,Savings,2024-05-23,265588,51-60
C01731,Tara Hayre,52,Female,Hyderabad,Telangana,Savings,2023-05-20,384493,51-60
C01732,Alia Venkataraman,54,Male,Chennai,Tamil Nadu,Current,2023-04-05,312201,51-60
C01733,Taimur Bhatnagar,56,Male,Bangalore,Karnataka,Current,2024-03-28,478124,51-60
C01734,Sana Badami,47,Female,Pune,Maharashtra,Savings,2025-10-16,269411,41-50
C01735,Anika Yohannan,43,Female,Mumbai,Maharashtra,Current,2022-05-24,20908,41-50
C01736,Armaan Halder,39,Male,Coimbatore,Tamil Nadu,Current,2022-10-18,190275,31-40
C01737,Divit Varty,35,Male,Hyderabad,Telangana,Current,2023-07-24,493254,31-40
